fixture_id,kickoff_utc,team_id,team_name,side,previous_fixture_id,previous_kickoff_utc,starting_xi_count,previous_xi_count,retained_starters,changed_in_count,changed_out_count,xi_stability_pct,xi_quality_prior,previous_xi_quality_at_same_cutoff,quality_delta_vs_previous_membership,covered_players,previous_covered_players,quality_coverage_pct,previous_quality_coverage_pct,grade_history_matches_mean,quality_status,grade_basis,temporal_authority,prematch_observation_time_known,research_only
1390043,2025-08-17T15:00:00+00:00,1394,FC BW Linz,AWAY,1390032,2025-08-09T15:00:00+00:00,11,11,10,1,1,90.909,5.223,5.295,-0.072,11,11,100.0,100.0,1.909,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390044,2025-08-23T15:00:00+00:00,1394,FC BW Linz,HOME,1390043,2025-08-17T15:00:00+00:00,11,11,8,3,3,72.727,5.072,5.138,-0.066,10,11,90.909,100.0,2.6,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390050,2025-08-30T15:00:00+00:00,1394,FC BW Linz,AWAY,1390044,2025-08-23T15:00:00+00:00,11,11,8,3,3,72.727,5.095,5.058,0.037,11,11,100.0,100.0,3.273,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390056,2025-09-13T15:00:00+00:00,1394,FC BW Linz,HOME,1390050,2025-08-30T15:00:00+00:00,11,11,9,2,2,81.818,4.921,5.031,-0.11,10,11,90.909,100.0,4.2,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390063,2025-09-21T12:30:00+00:00,1394,FC BW Linz,AWAY,1390056,2025-09-13T15:00:00+00:00,11,11,10,1,1,90.909,4.993,4.999,-0.006,11,11,100.0,100.0,4.091,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390068,2025-09-27T15:00:00+00:00,1394,FC BW Linz,HOME,1390063,2025-09-21T12:30:00+00:00,11,11,8,3,3,72.727,5.05,4.844,0.206,10,11,90.909,100.0,4.3,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390076,2025-10-04T15:00:00+00:00,1394,FC BW Linz,AWAY,1390068,2025-09-27T15:00:00+00:00,11,11,9,2,2,81.818,5.057,4.993,0.064,11,11,100.0,100.0,3.636,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390081,2025-10-19T12:30:00+00:00,1394,FC BW Linz,HOME,1390076,2025-10-04T15:00:00+00:00,11,11,10,1,1,90.909,5.05,5.02,0.03,11,11,100.0,100.0,4.455,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390085,2025-10-25T15:00:00+00:00,1394,FC BW Linz,AWAY,1390081,2025-10-19T12:30:00+00:00,11,11,10,1,1,90.909,5.182,5.185,-0.003,11,11,100.0,100.0,4.818,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390091,2025-11-01T16:00:00+00:00,1394,FC BW Linz,HOME,1390085,2025-10-25T15:00:00+00:00,11,11,10,1,1,90.909,5.214,5.217,-0.003,11,11,100.0,100.0,4.818,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390101,2025-11-08T16:00:00+00:00,1394,FC BW Linz,AWAY,1390091,2025-11-01T16:00:00+00:00,11,11,10,1,1,90.909,5.166,5.297,-0.131,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390107,2025-11-22T16:00:00+00:00,1394,FC BW Linz,HOME,1390101,2025-11-08T16:00:00+00:00,11,11,9,2,2,81.818,5.103,5.136,-0.033,11,11,100.0,100.0,4.818,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390110,2025-11-29T16:00:00+00:00,1394,FC BW Linz,AWAY,1390107,2025-11-22T16:00:00+00:00,11,11,7,4,4,63.636,5.177,5.092,0.085,11,11,100.0,100.0,4.727,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390114,2025-12-06T16:00:00+00:00,1394,FC BW Linz,HOME,1390110,2025-11-29T16:00:00+00:00,11,11,8,3,3,72.727,4.935,5.142,-0.207,11,11,100.0,100.0,4.364,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390123,2025-12-14T13:30:00+00:00,1394,FC BW Linz,HOME,1390114,2025-12-06T16:00:00+00:00,11,11,10,1,1,90.909,5.083,4.926,0.157,11,11,100.0,100.0,4.636,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390131,2026-02-08T13:30:00+00:00,1394,FC BW Linz,AWAY,1390123,2025-12-14T13:30:00+00:00,11,11,7,4,4,63.636,4.895,5.06,-0.165,10,11,90.909,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390137,2026-02-15T13:30:00+00:00,1394,FC BW Linz,HOME,1390131,2026-02-08T13:30:00+00:00,11,11,7,4,4,63.636,5.091,4.98,0.111,8,11,72.727,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390139,2026-02-22T13:30:00+00:00,1394,FC BW Linz,AWAY,1390137,2026-02-15T13:30:00+00:00,11,11,9,2,2,81.818,5.018,5.021,-0.003,11,11,100.0,100.0,3.545,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390149,2026-03-01T16:00:00+00:00,1394,FC BW Linz,HOME,1390139,2026-02-22T13:30:00+00:00,11,11,9,2,2,81.818,4.905,4.969,-0.064,11,11,100.0,100.0,3.909,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390152,2026-03-08T16:00:00+00:00,1394,FC BW Linz,AWAY,1390149,2026-03-01T16:00:00+00:00,11,11,9,2,2,81.818,5.073,4.977,0.096,11,11,100.0,100.0,4.455,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531169,2026-03-14T16:00:00+00:00,1394,FC BW Linz,AWAY,1390152,2026-03-08T16:00:00+00:00,11,11,11,0,0,100.0,5.148,5.148,0.0,11,11,100.0,100.0,4.727,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531260,2026-03-21T16:00:00+00:00,1394,FC BW Linz,HOME,1531169,2026-03-14T16:00:00+00:00,11,11,8,3,3,72.727,5.009,5.144,-0.135,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531264,2026-04-04T15:00:00+00:00,1394,FC BW Linz,AWAY,1531260,2026-03-21T16:00:00+00:00,11,11,11,0,0,100.0,5.098,5.098,0.0,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531268,2026-04-11T17:30:00+00:00,1394,FC BW Linz,HOME,1531264,2026-04-04T15:00:00+00:00,11,11,9,2,2,81.818,5.166,5.09,0.076,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531271,2026-04-18T15:00:00+00:00,1394,FC BW Linz,AWAY,1531268,2026-04-11T17:30:00+00:00,11,11,11,0,0,100.0,5.178,5.178,0.0,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531273,2026-04-21T16:30:00+00:00,1394,FC BW Linz,HOME,1531271,2026-04-18T15:00:00+00:00,11,11,11,0,0,100.0,5.065,5.065,0.0,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531275,2026-04-24T17:30:00+00:00,1394,FC BW Linz,HOME,1531273,2026-04-21T16:30:00+00:00,11,11,9,2,2,81.818,5.093,5.085,0.008,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531279,2026-05-02T15:00:00+00:00,1394,FC BW Linz,AWAY,1531275,2026-04-24T17:30:00+00:00,11,11,9,2,2,81.818,4.989,4.997,-0.008,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531283,2026-05-09T15:00:00+00:00,1394,FC BW Linz,AWAY,1531279,2026-05-02T15:00:00+00:00,11,11,9,2,2,81.818,5.005,4.944,0.061,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531285,2026-05-16T15:00:00+00:00,1394,FC BW Linz,HOME,1531283,2026-05-09T15:00:00+00:00,11,11,9,2,2,81.818,4.924,4.967,-0.043,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390036,2025-08-10T15:00:00+00:00,1398,WSG Wattens,HOME,1399967,2025-08-02T15:00:00+00:00,11,11,11,0,0,100.0,5.533,5.533,0.0,11,11,100.0,100.0,1,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390039,2025-08-16T15:00:00+00:00,1398,WSG Wattens,AWAY,1390036,2025-08-10T15:00:00+00:00,11,11,11,0,0,100.0,5.241,5.241,0.0,11,11,100.0,100.0,2,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1399968,2025-08-31T15:00:00+00:00,1398,WSG Wattens,HOME,1390039,2025-08-16T15:00:00+00:00,11,11,11,0,0,100.0,5.055,5.055,0.0,11,11,100.0,100.0,3,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390057,2025-09-14T12:30:00+00:00,1398,WSG Wattens,AWAY,1399968,2025-08-31T15:00:00+00:00,11,11,10,1,1,90.909,4.993,5.014,-0.021,10,11,90.909,100.0,4,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390062,2025-09-21T12:30:00+00:00,1398,WSG Wattens,AWAY,1390057,2025-09-14T12:30:00+00:00,11,11,8,3,3,72.727,5.095,5.013,0.082,10,11,90.909,100.0,4.5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390072,2025-09-28T12:30:00+00:00,1398,WSG Wattens,HOME,1390062,2025-09-21T12:30:00+00:00,11,11,10,1,1,90.909,5.046,5.051,-0.005,11,11,100.0,100.0,4.636,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390078,2025-10-04T15:00:00+00:00,1398,WSG Wattens,AWAY,1390072,2025-09-28T12:30:00+00:00,11,11,10,1,1,90.909,5.136,5.121,0.015,11,11,100.0,100.0,4.455,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390080,2025-10-18T15:00:00+00:00,1398,WSG Wattens,HOME,1390078,2025-10-04T15:00:00+00:00,11,11,9,2,2,81.818,4.912,5.026,-0.114,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390085,2025-10-25T15:00:00+00:00,1398,WSG Wattens,HOME,1390080,2025-10-18T15:00:00+00:00,11,11,7,4,4,63.636,5.134,4.947,0.187,9,11,81.818,100.0,4.556,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390090,2025-11-02T13:30:00+00:00,1398,WSG Wattens,AWAY,1390085,2025-10-25T15:00:00+00:00,11,11,9,2,2,81.818,5.025,5.048,-0.023,11,11,100.0,100.0,4.455,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390097,2025-11-09T13:30:00+00:00,1398,WSG Wattens,HOME,1390090,2025-11-02T13:30:00+00:00,11,11,11,0,0,100.0,4.943,4.943,0.0,11,11,100.0,100.0,4.727,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390103,2025-11-23T13:30:00+00:00,1398,WSG Wattens,AWAY,1390097,2025-11-09T13:30:00+00:00,11,11,11,0,0,100.0,4.886,4.886,0.0,11,11,100.0,100.0,4.818,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390108,2025-11-29T16:00:00+00:00,1398,WSG Wattens,AWAY,1390103,2025-11-23T13:30:00+00:00,11,11,10,1,1,90.909,4.922,4.916,0.006,11,11,100.0,100.0,4.909,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390046,2025-12-03T19:30:00+00:00,1398,WSG Wattens,AWAY,1390108,2025-11-29T16:00:00+00:00,11,11,10,1,1,90.909,4.911,4.923,-0.012,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390116,2025-12-07T13:30:00+00:00,1398,WSG Wattens,HOME,1390046,2025-12-03T19:30:00+00:00,11,11,10,1,1,90.909,4.957,5.007,-0.05,11,11,100.0,100.0,4.636,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390124,2025-12-13T16:00:00+00:00,1398,WSG Wattens,AWAY,1390116,2025-12-07T13:30:00+00:00,11,11,10,1,1,90.909,5.104,5.07,0.034,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390129,2026-02-07T16:00:00+00:00,1398,WSG Wattens,AWAY,1390124,2025-12-13T16:00:00+00:00,11,11,10,1,1,90.909,5.108,5.087,0.021,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390132,2026-02-14T16:00:00+00:00,1398,WSG Wattens,HOME,1390129,2026-02-07T16:00:00+00:00,11,11,10,1,1,90.909,5.026,5.052,-0.026,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390138,2026-02-22T13:30:00+00:00,1398,WSG Wattens,HOME,1390132,2026-02-14T16:00:00+00:00,11,11,10,1,1,90.909,5.175,5.071,0.104,10,11,90.909,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390149,2026-03-01T16:00:00+00:00,1398,WSG Wattens,AWAY,1390138,2026-02-22T13:30:00+00:00,11,11,8,3,3,72.727,4.994,5.064,-0.07,10,11,90.909,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1390153,2026-03-08T16:00:00+00:00,1398,WSG Wattens,HOME,1390149,2026-03-01T16:00:00+00:00,11,11,10,1,1,90.909,4.988,4.983,0.005,11,11,100.0,100.0,4.636,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531167,2026-03-14T16:00:00+00:00,1398,WSG Wattens,AWAY,1390153,2026-03-08T16:00:00+00:00,11,11,9,2,2,81.818,4.987,5.025,-0.038,11,11,100.0,100.0,4.545,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531261,2026-03-21T16:00:00+00:00,1398,WSG Wattens,HOME,1531167,2026-03-14T16:00:00+00:00,11,11,10,1,1,90.909,5.042,5.018,0.024,11,11,100.0,100.0,4.818,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531265,2026-04-04T15:00:00+00:00,1398,WSG Wattens,HOME,1531261,2026-03-21T16:00:00+00:00,11,11,10,1,1,90.909,5.135,5.042,0.093,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531268,2026-04-11T17:30:00+00:00,1398,WSG Wattens,AWAY,1531265,2026-04-04T15:00:00+00:00,11,11,10,1,1,90.909,5.124,5.175,-0.051,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531270,2026-04-18T15:00:00+00:00,1398,WSG Wattens,HOME,1531268,2026-04-11T17:30:00+00:00,11,11,10,1,1,90.909,5.068,5.072,-0.004,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531272,2026-04-21T16:30:00+00:00,1398,WSG Wattens,AWAY,1531270,2026-04-18T15:00:00+00:00,11,11,9,2,2,81.818,5.211,5.172,0.039,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531276,2026-04-25T15:00:00+00:00,1398,WSG Wattens,HOME,1531272,2026-04-21T16:30:00+00:00,11,11,11,0,0,100.0,5.195,5.195,0.0,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531278,2026-05-02T15:00:00+00:00,1398,WSG Wattens,AWAY,1531276,2026-04-25T15:00:00+00:00,11,11,10,1,1,90.909,5.158,5.137,0.021,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531283,2026-05-09T15:00:00+00:00,1398,WSG Wattens,HOME,1531278,2026-05-02T15:00:00+00:00,11,11,9,2,2,81.818,5.152,5.1,0.052,11,11,100.0,100.0,5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1531286,2026-05-16T15:00:00+00:00,1398,WSG Wattens,AWAY,1531283,2026-05-09T15:00:00+00:00,11,11,8,3,3,72.727,4.963,5.054,-0.091,11,11,100.0,100.0,4.545,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382440,2025-08-03T16:30:00+00:00,260,OH Leuven,AWAY,1382431,2025-07-27T14:00:00+00:00,11,11,9,2,2,81.818,4.953,4.906,0.047,9,11,81.818,100.0,1,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382449,2025-08-10T17:15:00+00:00,260,OH Leuven,AWAY,1382440,2025-08-03T16:30:00+00:00,11,11,8,3,3,72.727,4.976,4.877,0.099,10,11,90.909,100.0,1.8,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382450,2025-08-15T18:45:00+00:00,260,OH Leuven,HOME,1382449,2025-08-10T17:15:00+00:00,11,11,10,1,1,90.909,4.917,4.875,0.042,10,11,90.909,100.0,2.6,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382465,2025-08-24T17:15:00+00:00,260,OH Leuven,AWAY,1382450,2025-08-15T18:45:00+00:00,11,11,10,1,1,90.909,4.904,4.902,0.002,10,11,90.909,100.0,3.5,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382469,2025-08-31T14:00:00+00:00,260,OH Leuven,HOME,1382465,2025-08-24T17:15:00+00:00,11,11,9,2,2,81.818,5.169,5.034,0.135,10,11,90.909,100.0,4,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382475,2025-09-13T14:00:00+00:00,260,OH Leuven,AWAY,1382469,2025-08-31T14:00:00+00:00,11,11,9,2,2,81.818,4.916,4.956,-0.04,11,11,100.0,100.0,4,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382488,2025-09-20T14:00:00+00:00,260,OH Leuven,HOME,1382475,2025-09-13T14:00:00+00:00,11,11,9,2,2,81.818,4.95,4.954,-0.004,10,11,90.909,100.0,4.4,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382493,2025-09-26T18:45:00+00:00,260,OH Leuven,HOME,1382488,2025-09-20T14:00:00+00:00,11,11,9,2,2,81.818,5.039,5.056,-0.017,11,11,100.0,100.0,4,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382504,2025-10-05T17:15:00+00:00,260,OH Leuven,AWAY,1382493,2025-09-26T18:45:00+00:00,11,11,11,0,0,100.0,5.002,5.002,0.0,11,11,100.0,100.0,4.364,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382513,2025-10-18T16:15:00+00:00,260,OH Leuven,HOME,1382504,2025-10-05T17:15:00+00:00,11,11,9,2,2,81.818,4.881,4.942,-0.061,11,11,100.0,100.0,4.364,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382514,2025-10-25T16:15:00+00:00,260,OH Leuven,AWAY,1382513,2025-10-18T16:15:00+00:00,11,11,9,2,2,81.818,4.929,4.932,-0.003,11,11,100.0,100.0,4.182,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382528,2025-11-02T15:00:00+00:00,260,OH Leuven,HOME,1382514,2025-10-25T16:15:00+00:00,11,11,10,1,1,90.909,4.924,4.889,0.035,11,11,100.0,100.0,4.545,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382435,2025-08-02T14:00:00+00:00,261,KVC Westerlo,HOME,1382430,2025-07-27T11:30:00+00:00,11,11,10,1,1,90.909,5.706,5.577,0.129,10,11,90.909,100.0,1,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
1382444,2025-08-09T16:15:00+00:00,261,KVC Westerlo,HOME,1382435,2025-08-02T14:00:00+00:00,11,11,10,1,1,90.909,5.307,5.274,0.033,10,11,90.909,100.0,1.9,RESEARCH_COMPONENT,STRICTLY_PRIOR_MATCH_CHRONOLOGY_FORM5_MIN30,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,YES
